name,ruc,address,phone,email,contact_name,contact_phone,contact_email,created_by,created_at,updated_by,updated_at
QUALITY MANAGEMENT S.A.C.,20601026920,JR. LAS ROSAS MZA. J LOTE. 28 URB. SANTA ROSA DE LIMA (ALT.CDRA.14 AV.A.GAMARRA) LIMA - LIMA - LOS OLIVOS,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ESTRATEGIAS CONSTRUCTOR S.A.C.,20445412466,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ALSASER S.A.C.,20504547389,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
COMUNIDAD CAMPESINA LLACUABAMBA,20315295573,Jr. Azucena Nro. 04 Anexo Llacuabamba (Frente a la Iglesia Principal),,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
LUHAMAR E.I.R.L,20605589911,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
VILLALOBOS CASTILLO CARLOS ALFONSO,10105636411,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ECYTEL S.A.C.,20453978746,MZA. H LOTE. 2 URB. SANTA CATALINA AREQUIPA - AREQUIPA - JOSE LUIS BUSTAMANTE Y RIVERO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ENGEREDE PERU S.A.C.,20555043261,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONSORCIO GRAKOO. CYR,20611500433,PJ. LAS ALONDRAS MZA. B5 LOTE. 07 URB. ALAMEDA DE SAN ANDRES LA LIBERTAD - TRUJILLO - TRUJILLO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
A.C. INGENIEROS Y SERVICIOS GENERALES S.A.C.,20609810298,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
E.C.K. SERVICIOS GENERALES S.A.C.,20601173400,JR. LA IGUALDAD MZA. QQ5 LOTE. 17 URB. PRO 5TO SECTOR I ETAPA (ALT 1RA ENTRADA DE PRO PARADE QUIOSCO) LIMA - LIMA - LOS OLIVOS,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
FISHMAN S.A.C.,20473592950,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
PAWBER PERU S.R.L.,20610359591,AV. MIGUEL CARDUCCI NRO. 115 BAR. CHONTAPACCHA (SALIDA A BAMBAMARCA) CAJAMARCA - CAJAMARCA - CAJAMARCA,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
PJ VALENS E.I.R.L.,20606274859,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RCH MAQUINARIAS E.I.R.L.,20600377443,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
EMPRESA MINERA AMACHIC S.A.,20559906116,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
BAFING S.A.C.,20199144961,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
TECNET GLOBAL SOCIEDAD ANONIMA CERRADA,20554493921,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
MINERA POTRERILLO S.A.C.,20605684450,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
LOPEZ MARREROS RUEL JOLNER,10484476841,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INVERSIONES Y SERVICIOS EL TRIUNFADOR E.I.R.L.,20482277919,JR. ATLANTIDA NRO. 1140 INT. 9 SEC. JERUSALEM (PARTE ALTA INSTITUTO NUEVA ESPERANZA) LA LIBERTAD - TRUJILLO - LA ESPERANZA,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
DISTRIBUIDORA NORTE PACASMAYO SRL,20131644524,CAL.LA COLONIA NRO. 150 URB. EL VIVERO LIMA - LIMA - SANTIAGO DE SURCO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
TRANSPORTES E INVERSIONES JAE S.R.L,20601885001,MZA. 18 LOTE. 20 URB. LA RINCONADA LA LIBERTAD - TRUJILLO - TRUJILLO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
UNIDAD DE GESTION EDUCATIVA LOCAL GRAN CHIMU,20355712053,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GRUPO EXPRESS CAJAMARCA S.R.L.,20481917892,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
LEVELMAQ S.A.C.,20602414109,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SEGUSA SAC,20477210750,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
LEON ALAYO MARIA DEL CARMEN,10194203441,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SK DENN SERVICIOS GENERALES S.R.L.,20610794361,AV. 28 DE JULIO NRO. 136 SEC. CERCADO LA LIBERTAD - PACASMAYO - PACASMAYO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
HOUSE CONSTRUCTIONS S.A.C.,20560039086,CAL.JAIME BLANCO NRO. 1884 A.H. MIGUEL GRAU (AL FRENTE DEL COLEGIO LEONCIO PRADO) LA LIBERTAD - TRUJILLO - EL PORVENIR,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RODRIGUEZ GARCIA SANTOS MODESTA,10804350522,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
T&M CONTROL-PERU E.I.R.L.,20605137491,-,-,-,-,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INRECONS S.A.C.,20602777040,JR. MALECON PROGRESO NRO. 585 (S71345439-ULT.CDRA DE JR.SANTA ISABEL) JUNIN - TARMA - TARMA,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RODRIGUEZ AURORA SANTOS RAUL,10602025832,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CAPRI SOCIETA,20610347160,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ENVASADORA JOSE DANILO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-ENVASADORA JOSE DANILO E.I.R.L,20603045999,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SOCIEDAD MINERA CORONA S.A.,20217427593,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
OPERACIONES SERVICIOS Y SISTEMAS S.R.L.,20504424899,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INYCON PERU S.A.C.,20516797682,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONTRATISTAS GR SERVICIOS Y ACABADOS S.A.C.,20604533172,--,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
FLORES RAMOS S.A.C.,20480897804,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CORPORACION PRIMAX S.A.,20554545743,AV. CIRCUNVALACION DEL CLUB GOLF LOS INCAS NRO. 134 URB. CLUB EL GOLF LOS INCAS (EDIFICIO PANORAMA TORRE 1 PISO 18) LIMA - LIMA - SANTIAGO DE SURCO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CENIZARIO BACA MANUEL,20000000000,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
MANUEL CENIZARIO BACA,10437579577,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
DATCO S&H SRL,20323094617,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GUTIERREZ MERINO ARTURO ALEXANDER,10181299997,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
J & V RESGUARDO S.A.C.,20100901481,AV. DEFENSORES DEL MORRO DEMONIZADO LOTE 17 DE LA SECCIÓN C LOTE. 17 INT. C URB. DEL FUNDO LA VILLA (1620 DEFENSORES DEL MORRO EX-AV. HUAYLAS) LIMA - LIMA - CHORRILLOS,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
MYSELENM TECNOLOGIA ELECTRONEUMATICA S.A.C.,20605835652,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
VARAS RODRIGUEZ JOHNNY CRISTHYAN,10437003101,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RODRIGUEZ AURORA OMAR ELIAS,10470592988,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
COMUNIDAD TRAPEROS DE EMAUS-TRUJILLO,20396816921,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CASTILLO RUIZ JOSE HUMBERTO,10164660775,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GRUPO ROCANOR S.A.C.,20600459831,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
REPALSA S.A.,20397609082,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GRUPO POTRERILLO S.A.C,20610973281,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
IAC CONSTRUCCIONES Y SERVICIOS GENERALES S.A.C.,20569101230,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
DISTRIBUIDORA & COMERCIALIZADORA MAGA S.A.C.,20611896035,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CORPORACION TEMMY S.A.C.,20603712090,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ZOLUXIONES BPO S.A.C.,20543617009,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
FERREYROS SOCIEDAD ANÓNIMA,20100028698,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
WOLF INTERNATIONAL TRADING S.A.C.,20602333745,CAL.RAMON CASTILLA NRO. 618 URB. CHICAGO LA LIBERTAD - TRUJILLO - TRUJILLO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SOLAR CITY S.A.C.,20608332929,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SOLUCIONES TACTICAS DEL PERU S.A.C.,20560017350,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
IMG EQUIPAMIENTOS S.A.C.,20392777190,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
TRANSPORTES ARITRANS E.I.R.L.,20600335635,MZA. F LOTE. 20 DPTO. 502 URB. HORTENSIAS DE CALIFORNIA LA LIBERTAD - TRUJILLO - VICTOR LARCO HERRERA,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SBL ANTRACITA E.I.R.L.,20602247750,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SERVICIOS GENERALES Y TRANSPORTES BENCAO DE DEUS E.I.R.L.,20610050671,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
DIFAMMEI S.A.C.,20608296167,CAL.CALLE SANTA CLARA MZA. I LOTE. 1 A.H. CRUCE EL MILAGRO (FRENTE INDUAMERICA SERVICIOS LOGISTICO) LA LIBERTAD - PACASMAYO - PACASMAYO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
JC ASSOCIATED ENGINEER & SPECIALISTS IN INFRASTRUCTURE AND TECHNICAL E.I.R.L.,20604100217,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ORGANIZACION IBEROAMERICANA DE SALUD OCUPACIONAL S.A.C.,20536408186,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
HERRERA TAYA VICTORIA SOLEDAD,10102694207,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INVERSIONES AURORA FOODS E.I.R.L.,20611077654,CAL.JOSE OLAYA NRO. 31 LAMBAYEQUE - CHICLAYO - PUCALA,,--,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CULQUICONDOR CRUZ SEGUNDO CASIMIRO,10402642080,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
DIME COMUNICACIONES S.A.C.,20559577627,MZA. 9 LOTE. 17 URB. LA RINCONADA LA LIBERTAD - TRUJILLO - TRUJILLO,,--,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CORPORACION MINING LOGISTIC AND DRILLING SOCIEDAD ANONIMA CERRADA - CORPORACION MLD S.A.C,20519217555,MZA. B LOTE. 12 APV. ASOC PROP LOS GIRASOLES DE ATE LIMA - LIMA - ATE,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
REFORMING SERVICIOS GENERALES E.I.R.L.,20606709774,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
PASHAGON S.A.C.,20610028722,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ML GROUP CONTRATISTAS MINEROS S.A.C.,20609015978,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ALERCOGE S.A.C.,20440251758,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
PROYECTOS INDUSTRIALES Y SOLUCIONES GENERALES E.I.R.L.,20603238401,MZA. Z LOTE. 46 URB. VILLA LOS SAUCES I ETAPA (INGRESO POR JARDINEZ DE LA PAZ) LAMBAYEQUE - CHICLAYO - PIMENTEL,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CB GRAPHIC PERU S.A.C.,20606441143,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SERVICIOS JOHANA BURGOS E.I.R.L.,20534365528,AV. MARISCAL RAMON CASTILLA-SUBLT C-SECTOR CERCADO DE PISCO LOTE. 2 OTR. FUNDO SAN JORGE (A MEDIA CUADRA DEL CETPRO DE PISCO) ICA - PISCO - PISCO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
DISTRIBUIDORES Y ABASTECEDORES INDUSTRIALES S.A.C,20481179611,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SANDRO JUSCAMAITA SOLUCIONES GENERALES Y REFRIGERACION E.I.R.L.-SJ SOLUCIONES GENERALES E.I.R.L.,20602132111,JR. VICTOR CRIADO TEJADA NRO. 2668 INT. 1 URB. ELIO LIMA - LIMA - LIMA,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
EMPRESA DE AUTOS CRUZ DEL SUR,20494587034,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
TRANSPORTES CRUZ DEL SUR S.A.C,20100227461,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
LUCAS RESOURCES S.A.C,20538853063,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONSTRUCCION Y CONSULTORIA B & A S.A.C.,20601273439,LOS INCAS NRO. 167B (A 2 CUADRAS DE COLEGIO PARTICULAR) LA LIBERTAD - VIRU - CHAO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SIERRA DORADA PROYECTOS Y EXPLORACIONES S.A.C,20611515970,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
LABORATORIO QUINTANILLA SRL,20133531239,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONSORCIO COPTOS,20605975225,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SERVICIOS MULTIPLES SAQUJO 1 EIRL,20481270619,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ZOLUXIONES IT SERVICES S.A.C.,20604085048,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
EMPRESA CONTRATISTAS Y SERVICIOS GENERALES PONCE SRL,20541344285,HUANCAYO,902900609,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RICAR AUTOBOUTIQUE SAC,20479577618,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONSORCIO LIJAK S.A.C.,20600008782,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
VISTA ARQUITECTURA S.A.C.,20602085865,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INGENIERIA Y TECNOLOGIA DEL NORTE S.A.C.,20482664793,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RICAR MULTICENTER E.I.R.L.,20602398782,CAL.111 MZA. K3 LOTE. 12 STA LUZMILA 2A ET (ENTRE AV. MEXICO Y AV. UNIVERSITARIA) LIMA - LIMA - COMAS,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
APR IMPORT S.A.C.,20560113235,CAL.ARGENTINA NRO. 220 INT. A URB. EL RECREO LA LIBERTAD - TRUJILLO - TRUJILLO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONINSA CORPORATION SAC,20604767432,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CORPORACION CR PRINT S.A.C.,20609006863,MZA. 6 LOTE. 1A URB. LA RINCONADA (SEGUNDO PISO) LA LIBERTAD - TRUJILLO - TRUJILLO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INVERSIONES Y NEGOCIOS COMERAVI S.A.C.,20559903524,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
THE SAND S.A,20610301330,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
STRACON PERÚ S.A.,20610105620,AV. SANTO TORIBIO NRO. 143 INT. 4 (OFICINA 401) LIMA - LIMA - SAN ISIDRO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INGENIERIA DE PROYECTOS ENERGIA Y CONSTRUCCION ASB E.I.R.L.,20393593751,CAL.ANTEQUERA NRO. 606 URB. JARDIN LIMA - LIMA - SAN ISIDRO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
L.C.F. DISTRIBUCIONES Y SERVICIOS S.A.C,20440330381,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GLOBAL FUEL SOCIEDAD ANONIMA,20565643496,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GRUPO TRANSPESA SAC,20439331918,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CHICAMAC COMPANY S.A.C.,20601606985,"AV. MANUEL OLGUIN NRO. 335 INT. 505, URB. LOS GRANADOS LIMA - LIMA - SANTIAGO DE SURCO",,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ESCOBEDO MONZON KARITO ANALI,10706915937,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ARBAMI S.A.C.,20604066663,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ENERGIX PERU E.I.R.L.,20609304082,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INVERSIONES JULIANA J & J E.I.R.L,20611159103,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
COMPAÑIA HARD DISCOUNT S.A.C.,20608280333,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CIA MINERA PODEROSA S A,20137025354,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ASMAT SAMILLAN LUIS ANDERSON,10439842186,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
BEZAGO S.A.C.,20606598301,AV. MANUEL OLGUIN NRO. 335 DPTO. 1203 URB. MONTERRICO CHICO LIMA - LIMA - SANTIAGO DE SURCO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ALCAPIAB E.I.R.L.,20605615008,AV. VIA DE EVITAMIENTO SUR NRO. 2513 URB. SAN ROQUE CAJAMARCA - CAJAMARCA - CAJAMARCA,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RUDI CONSTRUCTORA Y SERVICIOS GENERALES E.I.R.L,20610301071,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SOLUCIONES DE MANTENIMIENTO INTEGRADO S.A.C.,20451477383,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
EQUITY SOSTENIBILIDAD EQ S.A.C.,20606915030,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SACOBRI E.I.R.L.,20612284319,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INVERDE PERU E.I.R.L.,20601766991,CAR.PANAMERICANA NRO. 545 PUENTE VIRU LA LIBERTAD - VIRU - VIRU,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA,20514606774,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONSORCIO BESALCO STRACON,20607671061,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
GONZALES PORRAS OTILIO HONORIO,10180302978,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONSORCIO HIDRONORTE,20610436359,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
IDEA HOGAR E.I.R.L.,20539816820,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
TSUTOMU S.A.C,20602377050,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SERVICIOS GENERALES SICHEZ E.I.R.L,20610965611,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
METRICA DIRECCION INTEGRAL DE PROYECTOS S.A.C. - METRICA DIP,20600565576,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SERVICIOS LABORALES LIMA S R L,20100954843,PJ. SAN FERNANDO NRO. 140 URB. EL CONDOR LIMA - LIMA - SURQUILLO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
REFINERIA LA PAMPILLA S.A.A,20259829594,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RICAR MULTISERVICIOS S.A.C.,20480617704,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
ALBEDIAN PERU S.A.C.,20600799194,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
J.G. ELECTRI METAL E.I.R.L.,20600014944,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
OMNIA MEDICA SOCIEDAD ANONIMA CERRADA,20100349061,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SERVICIOS INDUSTRIALES ALTA GRACIA SOCIEDAD ANONIMA CERRADA,20550545846,AV. GENERAL ALVAREZ DE ARENALES NRO. 2132 DPTO. 06 LIMA - LIMA - LINCE,---,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
LUCEAL INGENIEROS E.I.R.L.,20503382319,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
NAVAL SERVIS AQUA EIRL,20263229526,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SERVICIOS GENERALES JLJ SAC,20537395479,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INTELCO CONTRATISTAS SAC.,20456032533,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
INTELCO SAC,20608978331,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
RG TRANSPORTES Y SERVICIOS GENERALES S.A.C.,20539814452,1,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SERVICIOS MINEROS SAN FRANCISCO SAC,20481688761,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
NNNNNNNNNNNNNNNNNN,20536126440,CAL.DEAN VALDIVIA NRO. 148 INT. 601 URB. JARDIN (EDIFICIO PLATINUM PLAZA 1) LIMA - LIMA - SAN ISIDRO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
EXPLORACIONES MINERAS EA & T S.A.C.,20482751092,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
SOLGAS S.A. / SUB CONTRATA: CARGO TRANSPORT S.A.C.,20432552072,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
TRANSPORTES MAVIRO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,20611442107,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
KERFAG TELECOMUNICACIONES S.A.C.,20573127774,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
20605028323,20605028323,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONSULTORA & CONSTRUCTORA URTEAGA DIAZ S.R.L,20601002915,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
CONSTRUCTORA PROACIL S.A.C.,20610574549,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
MINEROS DEL NORTE E.I.R.L.,20608451499,--,--,--,--,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
MULTISERVICIOS TRANS PLUS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,20529202564,JR. 28 DE JULIO NRO. 1110 (EN LA MISMA CDRA QUE MOVISTAR) HUANUCO - HUANUCO - HUANUCO,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
H & R SERVICIOS GENERALES E INTEGRALES S.A.C.,20606943688,,--,,--,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
EQUIPO DE PROYECTOS INGENIERIA CONSTRUCCION COMMISSIONING Y ARRANQUE S.A.C.,20610061550,AV. JOSE FAUSTINO SANCHEZ CARRION NRO. 615 INT. 607 URB. SAN FELIPE LIMA - LIMA - JESUS MARIA,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
JMCONEXIONES INGENIERIA & CONSTRUCCION S.A.C.,20603408617,,,,,,,1,2025-05-14 23:50:55.754198,1,2025-05-14 23:50:55.755187
